cat1,cat2,categories,color_response,hue1,hue2,hue_response,proto_hue,proto_resp_error,proto_target_diff,response_bias,response_error,sessionid,set_size,shuffled_hue1,shuffled_response_error
red,red,same,#ff00ae,336.416226755513,26.4162267555128,319.05882352941177,5.999999999993606,46.941176470581865,29.583773244480653,-17.357403226101212,17.357403226101212,1586865809865,2,258.339758325107,60.71906520430474
purple,red,diff,#ff0044,354.537373053088,304.537373053088,344,5.999999999993606,21.999999999993634,11.46262694690563,-10.537373053088004,10.537373053088004,1586865809865,2,182.75285972288484,161.24714027711516
purple,purple,same,#cc00ff,275.057042673102,325.057042673102,288,229.89915966385712,58.10084033614288,-45.15788300924487,-12.94295732689801,12.94295732689801,1586865809865,2,221.582393306216,66.417606693784
purple,purple,same,#ff00a6,324.513369758513,274.513369758513,320.94117647058823,281.6806722688825,39.260504201705714,-42.832697489630505,3.57219328792479,3.57219328792479,1586865809865,2,57.35830000648644,96.41712353589821
red,red,same,#ff006e,334.301850507897,24.3018505078973,334.11764705882354,5.999999999993606,31.882352941170097,31.69814949209666,-0.18420344907343633,0.18420344907343633,1586865809865,2,82.74620822529563,108.62856116647208
green,green,same,#6eff00,102.260431600364,152.260431600364,94.11764705882351,121.86554621849697,27.747899159673466,19.605114618132973,-8.142784541540493,8.142784541540493,1586865809865,2,118.54489221612107,24.427245157297563
yellow,green,diff,#80ff00,98.0228894456505,48.0228894456505,89.88235294117646,121.86554621849697,31.98319327732051,23.842656772846468,-8.140536504474042,8.140536504474042,1586865809865,2,124.20407777285519,34.32172483167872
blue,blue,same,#004cff,225.898496736709,175.898496736709,222.11764705882354,229.89915966385712,7.781512605033583,4.000662927148113,-3.7808496778854703,3.7808496778854703,1586865809865,2,354.537373053088,132.41972599426447
green,blue,diff,#00ffee,179.289244954782,129.289244954782,176,229.89915966385712,53.89915966385712,50.60991470907513,-3.289244954781992,3.289244954781992,1586865809865,2,25.12791803291112,150.8720819670889
yellow,yellow,same,#ff9500,34.753511994079,84.753511994079,35.05882352941176,57.91596638651193,22.857142857100172,23.162454392432934,0.3053115353327627,0.3053115353327627,1586865809865,2,37.60080257673612,2.541979047324361
yellow,green,diff,#00ff2b,122.6898884565,72.6898884565001,130.11764705882354,121.86554621849697,8.252100840326563,-0.8243422380030268,-7.427758602323536,7.427758602323536,1586865809865,2,214.605696674177,84.48804961535348
red,red,same,#ffbb00,331.892065897611,21.8920658976111,44,281.6806722688825,122.31932773111748,-50.2113936287285,-72.10793410238898,72.10793410238898,1586865809865,2,144.088089290563,100.088089290563
red,yellow,diff,#ff0077,346.97584875206,36.9758487520596,332,5.999999999993606,33.99999999999363,19.024151247933617,-14.975848752060017,14.975848752060017,1586865809865,2,26.9713089902761,54.9713089902761
green,green,same,#00ffbb,159.142936101734,109.142936101734,164,121.86554621849697,42.13445378150303,-37.27738988323702,-4.857063898266006,4.857063898266006,1586865809865,2,180.2520696812213,16.252069681221286
yellow,green,diff,#00ff40,98.0228894456505,48.0228894456505,135.05882352941177,121.86554621849697,13.193277310914794,23.842656772846468,37.03593408376126,37.03593408376126,1586865809865,2,275.112005560956,140.05318203154422
red,red,same,#ff00b2,336.416226755513,26.4162267555128,318.11764705882354,5.999999999993606,47.8823529411701,29.583773244480653,-18.298579696689444,18.298579696689444,1586865809865,2,312.58334289614186,5.5343041626816785
blue,purple,diff,#0000ff,239.725653136991,289.725653136991,240,229.89915966385712,10.10084033614288,-9.826493473133894,-0.2743468630089865,0.2743468630089865,1586865809865,2,299.880920155993,59.88092015599301
purple,purple,same,#bb00ff,270.45000240137,320.45000240137,284,229.89915966385712,54.10084033614288,-40.55084273751288,-13.54999759863,13.54999759863,1586865809865,2,84.9668589307944,160.9668589307944
yellow,yellow,same,#11ff00,86.885165721318,36.885165721318,116.00000000000001,121.86554621849697,5.865546218496959,34.98038049717897,29.11483427868201,29.11483427868201,1586865809865,2,34.5264232434298,81.47357675657022
red,red,same,#ff008c,336.194490778326,26.1944907783259,327.05882352941177,5.999999999993606,38.941176470581865,29.80550922166765,-9.135667248914217,9.135667248914217,1586865809865,2,158.02611995351882,169.03270357589295
purple,red,diff,#ff00d4,323.932482404781,13.9324824047807,310.11764705882354,281.6806722688825,28.43697478994102,-42.251810135898495,13.814835345957476,13.814835345957476,1586865809865,2,352.99240219196605,42.874755133142514
green,blue,diff,#2bff00,128.316527034511,178.316527034511,109.88235294117648,121.86554621849697,11.983193277320495,-6.450980816014038,18.434174093334533,18.434174093334533,1586865809865,2,9.6490444022406,100.23330853893587
red,red,same,#ff00aa,336.672234384943,26.672234384943,320,5.999999999993606,45.99999999999363,29.327765615050623,-16.67223438494301,16.67223438494301,1586865809865,2,297.55947832125946,22.440521678740538
purple,purple,same,#bb00ff,274.896870094363,324.896870094363,284,229.89915966385712,54.10084033614288,-44.99771043050589,-9.10312990563699,9.10312990563699,1586865809865,2,124.90316828111628,159.09683171888372
purple,red,diff,#bf00ff,286.414868738333,336.414868738333,284.94117647058823,281.6806722688825,3.2605042017057144,-4.734196469450467,1.4736922677447524,1.4736922677447524,1586865809865,2,129.10071562701552,155.8404608435727
purple,red,diff,#ff00ee,323.932482404781,13.9324824047807,304,281.6806722688825,22.319327731117482,-42.251810135898495,19.932482404781013,19.932482404781013,1586865809865,2,89.6651739672442,145.6651739672442
yellow,yellow,same,#00ff1e,85.7383756199267,35.7383756199266,127.05882352941177,121.86554621849697,5.1932773109147945,36.127170598570274,41.32044790948507,41.32044790948507,1586865809865,2,220.6524732597234,93.59364973031163
yellow,green,diff,#00ff22,118.708342791509,68.7083427915094,128,121.86554621849697,6.1344537815030264,3.1572034269879765,9.291657208491003,9.291657208491003,1586865809865,2,245.32478533813898,117.32478533813898
red,yellow,diff,#ff00bf,340.964622199835,30.9646221998346,315.05882352941177,5.999999999993606,50.941176470581865,25.035377800158642,-25.905798670423223,25.905798670423223,1586865809865,2,244.7541154662,70.30470806321176
yellow,green,diff,#ff8c00,42.2122939112273,92.2122939112273,32.94117647058824,57.91596638651193,24.974789915923694,15.703672475284634,-9.27111744063906,9.27111744063906,1586865809865,2,46.9103577506872,13.969181280098958
yellow,green,diff,#00ff15,118.708342791509,68.7083427915094,124.94117647058825,121.86554621849697,3.0756302520912726,3.1572034269879765,6.232833679079249,6.232833679079249,1586865809865,2,278.681133436294,153.73995696570574
red,yellow,diff,#fff200,58.7320849321556,8.73208493215559,56.94117647058823,57.91596638651193,0.9747899159237008,-0.8161185456436684,1.7909084615673692,1.7909084615673692,1586865809865,2,34.4210546022919,22.52012186829633
blue,purple,diff,#0d00ff,232.887702772262,282.887702772262,243.05882352941174,229.89915966385712,13.15966386555462,-2.9885431084048832,-10.171120757149737,10.171120757149737,1586865809865,2,67.9017428318664,175.15708069754533
yellow,yellow,same,#ff8c00,85.147998763743,35.147998763743,32.94117647058824,121.86554621849697,88.92436974790874,36.71754745475397,-52.206822293154765,52.206822293154765,1586865809865,2,139.92573108855206,106.98455461796382
green,green,same,#00ffa2,148.879750285047,98.8797502850474,158.11764705882354,121.86554621849697,36.25210084032656,-27.014204066550036,-9.237896773776527,9.237896773776527,1586865809865,2,258.339758325107,100.22211126628349
green,green,same,#00ff99,148.519334712285,98.5193347122853,156,121.86554621849697,34.13445378150303,-26.653788493788028,-7.480665287714999,7.480665287714999,1586865809865,2,143.2399040902249,12.760095909775089
yellow,yellow,same,#ff8000,32.5239444659972,82.5239444659972,30.11764705882353,5.999999999993606,24.117647058829924,-26.52394446600359,2.4062974071736676,2.4062974071736676,1586865809865,2,347.98459494178695,42.133052117036584
red,red,same,#ff6200,24.9719281192484,334.971928119248,23.05882352941176,5.999999999993606,17.058823529418156,-18.971928119254795,1.9131045898366388,1.9131045898366388,1586865809865,2,170.2677041227224,147.20888059331062
yellow,green,diff,#00ff04,129.654883156417,79.6548831564175,120.94117647058823,121.86554621849697,0.9243697479087416,-7.789336937920012,8.713706685828754,8.713706685828754,1586865809865,2,183.355351413493,62.414174942904765
yellow,green,diff,#00ff2b,126.744120690567,76.7441206905667,130.11764705882354,121.86554621849697,8.252100840326563,-4.878574472070028,-3.3735263682565346,3.3735263682565346,1586865809865,2,217.35112882471486,87.23348176589133
blue,blue,same,#0004ff,257.346433809663,207.346433809663,239.05882352941177,229.89915966385712,9.159663865554649,-27.447274145805864,18.287610280251215,18.287610280251215,1586865809865,2,167.953654658977,71.10516887043477
red,yellow,diff,#ff00aa,337.013073430106,27.013073430106,320,5.999999999993606,45.99999999999363,28.986926569887657,-17.013073430105976,17.013073430105976,1586865809865,2,258.050677539342,61.94932246065798
red,red,same,#ff5e00,26.1130013350813,336.113001335081,22.11764705882353,5.999999999993606,16.117647058829924,-20.113001335087695,3.995354276257771,3.995354276257771,1586865809865,2,159.142936101734,137.02528904291046
blue,purple,diff,#006eff,220.655261396534,270.655261396534,214.11764705882354,229.89915966385712,15.781512605033583,9.243898267323118,-6.537614337710465,6.537614337710465,1586865809865,2,96.11315472630781,118.00449233251572
red,yellow,diff,#ff6200,37.3146641021164,347.314664102116,23.05882352941176,57.91596638651193,34.85714285710017,20.60130228439553,-14.255840572704642,14.255840572704642,1586865809865,2,105.06120614143849,82.00238261202674
yellow,yellow,same,#1eff00,77.6887753512633,27.6887753512633,112.94117647058823,121.86554621849697,8.924369747908742,44.17677086723367,35.25240111932493,35.25240111932493,1586865809865,2,344.486619577331,128.45455689325723
red,red,same,#ff6600,24.9719281192484,334.971928119248,24,5.999999999993606,18.000000000006395,-18.971928119254795,0.9719281192483997,0.9719281192483997,1586865809865,2,297.5738645812032,86.42613541879678
green,blue,diff,#15ff00,134.539427842274,184.539427842274,115.05882352941175,121.86554621849697,6.80672268908522,-12.67388162377702,19.48060431286224,19.48060431286224,1586865809865,2,65.92179472374563,49.13702880566612
green,green,same,#00ff88,148.879750285047,98.8797502850474,152,121.86554621849697,30.134453781503026,-27.014204066550036,-3.1202497149529904,3.1202497149529904,1586865809865,2,247.85103459488147,95.85103459488147
purple,red,diff,#ff004c,348.685696813968,298.685696813968,342.11764705882354,5.999999999993606,23.882352941170097,17.314303186025654,-6.568049755144443,6.568049755144443,1586865809865,2,14.37211105834824,32.25446399952472
purple,red,diff,#ff0000,315.968621856658,5.96862185665808,0,281.6806722688825,78.31932773111748,-34.28794958777547,-44.03137814334201,44.03137814334201,1586865809865,2,53.986219379908555,53.986219379908555
blue,blue,same,#0033ff,257.192193600977,207.192193600977,228,229.89915966385712,1.8991596638571195,-27.2930339371199,29.19219360097702,29.19219360097702,1586865809865,2,329.80943331401437,101.80943331401437
blue,purple,diff,#0033ff,250.324050698611,300.324050698611,228,229.89915966385712,1.8991596638571195,-20.42489103475387,22.32405069861099,22.32405069861099,1586865809865,2,305.9016112227132,77.9016112227132
purple,red,diff,#ff2200,-0.530241564403073,309.469758435597,7.999999999999998,5.999999999993606,2.000000000006392,6.530241564396679,8.530241564403072,8.530241564403072,1586865809865,2,176.1450397863498,168.1450397863498
blue,purple,diff,#1900ff,256.375874169071,306.375874169071,245.88235294117644,229.89915966385712,15.983193277319316,-26.476714505213863,10.493521227894547,10.493521227894547,1586865809865,2,73.95447444735528,171.92787849382114
green,green,same,#00ff91,158.338263569453,108.338263569453,154.1176470588235,121.86554621849697,32.252100840326534,-36.47271735095603,4.2206165106294975,4.2206165106294975,1586865809865,2,317.25188210950597,163.13423505068246
purple,red,diff,#ff0400,15.1649735225169,325.164973522517,0.9411764705882386,5.999999999993606,5.058823529405368,-9.164973522523294,14.223797051928662,14.223797051928662,1586865809865,2,252.40151864751803,108.5396578230702
yellow,green,diff,#55ff00,122.075895202112,72.0758952021117,99.99999999999999,121.86554621849697,21.865546218496988,-0.2103489836150203,22.075895202112008,22.075895202112008,1586865809865,2,28.60120813653288,71.39879186346711
green,green,same,#00ff51,144.088089290563,94.0880892905628,139.05882352941174,121.86554621849697,17.193277310914766,-22.22254307206603,5.029265761151265,5.029265761151265,1586865809865,2,102.91547956459463,36.143343964817106
red,red,same,#ff00b7,334.301850507897,24.3018505078973,316.94117647058823,5.999999999993606,49.0588235294054,31.69814949209666,-17.36067403730874,17.36067403730874,1586865809865,2,69.1628235708709,112.22164710028267
blue,purple,diff,#1e00ff,250.324050698611,300.324050698611,247.05882352941174,229.89915966385712,17.15966386555462,-20.42489103475387,3.2652271691992496,3.2652271691992496,1586865809865,2,31.6366721243847,144.57784859497295
purple,red,diff,#ff0900,-3.14478068736218,306.855219312638,2.1176470588235285,5.999999999993606,3.8823529411700775,9.144780687355786,5.2624277461857085,5.2624277461857085,1586865809865,2,32.28340843101312,30.165761372189593
blue,blue,same,#00b2ff,200.475219324034,250.475219324034,198.1176470588235,229.89915966385712,31.781512605033612,29.423940339823133,-2.3575722652104787,2.3575722652104787,1586865809865,2,275.057042673102,76.93939561427848
yellow,green,diff,#8cff00,94.9379250611622,44.9379250611622,87.05882352941177,121.86554621849697,34.806722689085206,26.92762115733477,-7.879101531750436,7.879101531750436,1586865809865,2,271.827597003802,175.23122652560977
yellow,green,diff,#ff9900,46.2723891102152,96.2723891102152,36,57.91596638651193,21.915966386511933,11.643577276296732,-10.272389110215201,10.272389110215201,1586865809865,2,304.72271497887266,91.27728502112734
red,yellow,diff,#ffee00,49.4555095181486,-0.544490481851383,56,57.91596638651193,1.9159663865119327,8.46045686836333,6.544490481851398,6.544490481851398,1586865809865,2,319.5404135730047,96.45958642699532
blue,blue,same,#00ffff,178.999333336728,228.999333336728,180,229.89915966385712,49.89915966385712,50.89982632712912,1.0006666632719998,1.0006666632719998,1586865809865,2,326.663228296339,146.663228296339
green,green,same,#59ff00,114.943295249523,164.943295249523,99.05882352941175,121.86554621849697,22.80672268908522,6.9222509689739695,-15.88447172011125,15.88447172011125,1586865809865,2,333.444123663113,125.61469986629879
purple,purple,same,#a600ff,268.341497423821,318.341497423821,279.05882352941177,229.89915966385712,49.15966386555465,-38.44233775996389,-10.717326105590757,10.717326105590757,1586865809865,2,179.289244954782,99.76957857462978
green,blue,diff,#1aff00,136.06428215386,186.06428215386,113.88235294117646,121.86554621849697,7.98319327732051,-14.198735935363032,22.181929212683542,22.181929212683542,1586865809865,2,190.29589971608664,76.41354677491017
yellow,green,diff,#fbff00,67.9845596524305,117.984559652431,60.94117647058823,57.91596638651193,3.025210084076299,-10.068593265918572,7.043383181842273,7.043383181842273,1586865809865,2,61.1868147453756,0.24563827478736755
green,blue,diff,#04ff00,136.420801589854,186.420801589854,119.05882352941177,121.86554621849697,2.8067226890852055,-14.55525537135702,17.361978060442226,17.361978060442226,1586865809865,2,11.59048327617828,107.46834025323349
red,yellow,diff,#ff8c00,30.8625995157118,340.862599515712,32.94117647058824,5.999999999993606,26.941176470594634,-24.862599515718195,-2.0785769548764392,2.0785769548764392,1586865809865,2,15.49502138337984,17.4461550872084
green,blue,diff,#00ffea,179.289244954782,129.289244954782,175.05882352941177,229.89915966385712,54.84033613444535,50.60991470907513,-4.230421425370224,4.230421425370224,1586865809865,2,24.14509601048784,150.91372751892393
green,green,same,#00ff84,145.612525309562,95.6125253095623,151.05882352941177,121.86554621849697,29.193277310914794,-23.746979091065015,-5.44629821984978,5.44629821984978,1586865809865,2,116.47972061689644,34.579102912515324
red,yellow,diff,#ffee00,69.3317508265596,19.3317508265596,56,57.91596638651193,1.9159663865119327,-11.415784440047666,13.331750826559599,13.331750826559599,1586865809865,2,336.194490778326,79.80550922167401
red,red,same,#ff9d00,24.6377820983807,334.637782098381,36.94117647058824,5.999999999993606,30.941176470594634,-18.637782098387095,-12.303394372207539,12.303394372207539,1586865809865,2,194.00300771481432,157.06183124422608
red,yellow,diff,#ff4d00,352.542745025487,42.5427450254872,18.117647058823533,5.999999999993606,12.117647058829927,13.457254974506611,25.574902033336514,25.574902033336514,1586865809865,2,267.9701094430683,110.14753761575525
blue,blue,same,#0026ff,259.907478253267,209.907478253267,231.05882352941174,229.89915966385712,1.15966386555462,-30.008318589409896,28.848654723855276,28.848654723855276,1586865809865,2,37.3170990881916,166.25827555877987
blue,purple,diff,#000dff,250.324050698611,300.324050698611,236.94117647058823,229.89915966385712,7.042016806731112,-20.42489103475387,13.382874228022757,13.382874228022757,1586865809865,2,233.05150698857207,3.88966948201616
yellow,yellow,same,#73ff00,81.5073021175254,31.5073021175254,92.94117647058823,121.86554621849697,28.92436974790874,40.358244100971575,11.433874353062834,11.433874353062834,1586865809865,2,77.32520381242188,15.615972658166356
blue,blue,same,#0000ff,246.82728415011,196.82728415011,240,229.89915966385712,10.10084033614288,-16.92812448625287,6.827284150109989,6.827284150109989,1586865809865,2,140.3560603934345,99.64393960656551
purple,purple,same,#a600ff,322.007239444958,272.007239444958,279.05882352941177,281.6806722688825,2.6218487394707495,-40.32656717607546,42.94841591554621,42.94841591554621,1586865809865,2,250.6187523100309,28.440071219380854
blue,purple,diff,#ff00ee,273.407969434587,223.407969434587,304,229.89915966385712,74.10084033614288,-43.5088097707299,-30.592030565412983,30.592030565412983,1586865809865,2,221.61961532930255,82.38038467069745
red,red,same,#ff5500,26.5859706626721,336.585970662672,20,5.999999999993606,14.000000000006395,-20.585970662678495,6.5859706626721,6.5859706626721,1586865809865,2,194.00300771481432,174.00300771481432
yellow,green,diff,#bbff00,66.902047476374,116.902047476374,76,57.91596638651193,18.084033613488067,-8.986081089862061,-9.097952523626006,9.097952523626006,1586865809865,2,36.8216540646848,39.1783459353152
green,blue,diff,#00ffea,186.502923879837,136.502923879837,175.05882352941177,229.89915966385712,54.84033613444535,43.39623578402012,-11.44410035042523,11.44410035042523,1586865809865,2,129.57701668375645,45.48180684565531
blue,blue,same,#00c8ff,208.941768418743,258.941768418743,192.94117647058823,229.89915966385712,36.95798319326889,20.95739124511411,-16.000591948154778,16.000591948154778,1586865809865,2,134.539427842274,58.40174862831424
blue,purple,diff,#0015ff,231.352712010873,281.352712010873,235.05882352941177,229.89915966385712,5.1596638655546485,-1.4535523470158864,-3.706111518538762,3.706111518538762,1586865809865,2,282.7317639817159,47.67294045230415
blue,purple,diff,#00d0ff,215.019018264537,265.019018264537,191.05882352941177,229.89915966385712,38.84033613444535,14.88014139932011,-23.960194735125242,23.960194735125242,1586854210644,2,335.714541522468,144.65571799305621
blue,purple,diff,#3c00ff,235.455357697509,285.455357697509,254.11764705882354,229.89915966385712,24.218487394966417,-5.556198033651867,-18.66228936131455,18.66228936131455,1586854210644,2,97.157611509943,156.96003554888054
yellow,yellow,same,#ff7700,33.0859015420279,83.0859015420279,28,5.999999999993606,22.000000000006395,-27.085901542034293,5.085901542027898,5.085901542027898,1586854210644,2,257.192193600977,130.80780639902298
blue,blue,same,#00ffd5,167.953654658977,217.953654658976,170.11764705882354,229.89915966385712,59.78151260503358,61.94550500488012,2.163992399846535,2.163992399846535,1586854210644,2,306.5571704080681,136.43952334924455
purple,red,diff,#ff00ee,296.6014886778,346.6014886778,304,281.6806722688825,22.319327731117482,-14.92081640891746,-7.398511322200022,7.398511322200022,1586854210644,2,336.476962208965,32.476962208965006
purple,red,diff,#ff00d9,312.130118362022,362.130118362022,308.94117647058823,281.6806722688825,27.260504201705714,-30.4494460931395,3.1889418914337853,3.1889418914337853,1586854210644,2,342.30500552542895,33.36382905484072
purple,purple,same,#bf00ff,268.341497423821,318.341497423821,284.94117647058823,229.89915966385712,55.04201680673111,-38.44233775996389,-16.59967904676722,16.59967904676722,1586854210644,2,221.61961532930255,63.321561141285684
blue,blue,same,#00d0ff,178.999333336728,228.999333336728,191.05882352941177,229.89915966385712,38.84033613444535,50.89982632712912,12.059490192683768,12.059490192683768,1586854210644,2,124.20407777285519,66.85474575655658
red,yellow,diff,#ff00bb,-4.07814562888729,45.9218543711127,316,5.999999999993606,49.99999999999363,10.078145628880897,-39.921854371112715,39.921854371112715,1586854210644,2,237.43080116455067,78.56919883544933
green,green,same,#00ffae,144.088089290563,94.0880892905628,160.94117647058823,121.86554621849697,39.07563025209126,-22.22254307206603,-16.853087180025227,16.853087180025227,1586854210644,2,154.373972784692,6.5672036858962315
yellow,green,diff,#00ff80,115.909254654236,65.9092546542356,150.11764705882354,121.86554621849697,28.252100840326563,5.9562915642609795,34.20839240458754,34.20839240458754,1586854210644,2,1.39056806200608,148.72707899681745
green,green,same,#00ff51,103.926231513314,153.926231513314,139.05882352941174,121.86554621849697,17.193277310914766,17.93931470518298,35.132592016097746,35.132592016097746,1586854210644,2,228.376110912683,89.31728738327126
green,blue,diff,#00ff15,174.071898697153,124.071898697153,124.94117647058825,229.89915966385712,104.95798319326887,55.82726096670413,-49.13072222656474,49.13072222656474,1586854210644,2,355.91733263964204,129.0238438309462
purple,purple,same,#bf00ff,324.513369758513,274.513369758513,284.94117647058823,281.6806722688825,3.2605042017057144,-42.832697489630505,39.57219328792479,39.57219328792479,1586854210644,2,118.3574180464092,166.58375842417905
purple,purple,same,#ff00b2,277.98017376418,327.98017376418,318.11764705882354,281.6806722688825,36.43697478994102,3.700498504702523,40.13747329464354,40.13747329464354,1586854210644,2,37.7034612754062,79.58581421658266
green,green,same,#6eff00,145.612525309562,95.6125253095623,94.11764705882351,121.86554621849697,27.747899159673466,-23.746979091065015,51.49487825073848,51.49487825073848,1586854210644,2,57.6981309759003,36.41951608292321
red,yellow,diff,#ff00aa,30.8625995157118,340.862599515712,320,5.999999999993606,45.99999999999363,-24.862599515718195,70.86259951571179,70.86259951571179,1586854210644,2,139.84558575215615,179.84558575215615
blue,blue,same,#00ffe1,246.82728415011,196.82728415011,172.94117647058823,229.89915966385712,56.95798319326889,-16.92812448625287,73.88610767952176,73.88610767952176,1586854210644,2,26.67834889496136,146.2628275756269
red,yellow,diff,#ff8400,352.542745025487,42.5427450254872,31.05882352941176,5.999999999993606,25.058823529418156,13.457254974506611,38.516078503924746,38.516078503924746,1586854210644,2,303.7418311536745,87.31699237573724
yellow,yellow,same,#ffbb00,34.5964093666854,84.5964093666854,44,57.91596638651193,13.915966386511933,23.319557019826533,9.4035906333146,9.4035906333146,1586854210644,2,122.6898884565,78.6898884565
blue,blue,same,#0000ff,206.595997827372,256.595997827372,240,229.89915966385712,10.10084033614288,23.303161836485117,33.404002172628,33.404002172628,1586854210644,2,172.72014713671717,67.27985286328283
green,green,same,#37ff00,148.879750285047,98.8797502850474,107.05882352941177,121.86554621849697,14.806722689085206,-27.014204066550036,41.82092675563524,41.82092675563524,1586854210644,2,12.258444150623522,94.80037937878825
green,blue,diff,#00ffd9,174.071898697153,124.071898697153,171.05882352941177,229.89915966385712,58.84033613444535,55.82726096670413,-3.0130751677412206,3.0130751677412206,1586854210644,2,56.8295399773368,114.22928355207497
blue,purple,diff,#0048ff,281.742472201932,231.742472201932,223.05882352941177,281.6806722688825,58.62184873947075,-0.06179993304948539,58.683648672520235,58.683648672520235,1586854210644,2,251.451319110654,28.39249558124223
purple,purple,same,#ff00d9,322.007239444958,272.007239444958,308.94117647058823,281.6806722688825,27.260504201705714,-40.32656717607546,13.066062974369743,13.066062974369743,1586854210644,2,273.31092943241293,35.6302470381753
blue,blue,same,#00e5ff,233.124621214295,183.124621214295,186.1176470588235,229.89915966385712,43.78151260503361,-3.2254615504378705,47.00697415547148,47.00697415547148,1586854210644,2,345.21387583229824,159.09622877347473
blue,blue,same,#0800ff,188.185131113779,238.185131113779,241.88235294117646,229.89915966385712,11.983193277319344,41.714028550078126,53.69722182739747,53.69722182739747,1586854210644,2,148.7407056155269,93.14164732564956
purple,red,diff,#ff00bf,331.260225894424,281.260225894424,315.05882352941177,281.6806722688825,33.37815126052925,-49.57955362554151,16.201402365012257,16.201402365012257,1586854210644,2,230.4901677926891,84.56865573672266
red,yellow,diff,#ff8c00,46.9103577506872,356.910357750687,32.94117647058824,57.91596638651193,24.974789915923694,11.005608635824736,-13.969181280098958,13.969181280098958,1586854210644,2,109.19341703286361,76.25224056227538
purple,red,diff,#ff3c00,307.861957921982,357.861957921982,14.117647058823533,281.6806722688825,92.43697478994102,-26.181285653099508,-66.25568913684151,66.25568913684151,1586854210644,2,182.75285972288484,168.6352126640613
green,blue,diff,#00ff40,136.06428215386,186.06428215386,135.05882352941177,121.86554621849697,13.193277310914794,-14.198735935363032,1.005458624448238,1.005458624448238,1586854210644,2,14.50468936697616,120.5541341624356
red,yellow,diff,#ff0015,343.452080157059,33.4520801570586,355.05882352941177,5.999999999993606,10.941176470581865,22.54791984293462,11.606743372352753,11.606743372352753,1586854210644,2,52.977454555222806,57.91863102581101
blue,purple,diff,#0011ff,246.956265701624,296.956265701624,236,229.89915966385712,6.1008403361428805,-17.057106037766886,10.956265701624005,10.956265701624005,1586854210644,2,333.0867775807249,97.08677758072491
blue,blue,same,#0008ff,245.982499219452,195.982499219452,238.11764705882354,229.89915966385712,8.218487394966417,-16.083339555594875,7.864852160628459,7.864852160628459,1586854210644,2,144.9221393744035,93.19550768442002
blue,purple,diff,#ff00cc,289.044596792926,239.044596792926,312,281.6806722688825,30.319327731117482,-7.363924524043455,-22.955403207074028,22.955403207074028,1586854210644,2,24.0824507264358,72.08245072643581
red,yellow,diff,#ff8400,30.8625995157118,340.862599515712,31.05882352941176,5.999999999993606,25.058823529418156,-24.862599515718195,-0.19622401369996112,0.19622401369996112,1586854210644,2,71.50040529125867,40.44158176184691
yellow,green,diff,#08ff00,83.7685381738835,133.768538173883,118.11764705882354,121.86554621849697,3.7478991596734375,38.097008044613474,34.34910888494004,34.34910888494004,1586854210644,2,154.11232282503,35.994675766206456
green,green,same,#00ff91,100.403075401758,150.403075401758,154.1176470588235,121.86554621849697,32.252100840326534,21.46247081673897,53.714571657065505,53.714571657065505,1586854210644,2,125.933303775256,28.184343283567515
green,green,same,#95ff00,154.373972784692,104.373972784692,84.94117647058822,121.86554621849697,36.924369747908756,-32.50842656619503,69.43279631410378,69.43279631410378,1586854210644,2,354.3661370574374,90.57503941315082
purple,red,diff,#4000ff,299.880920155993,349.880920155993,255.05882352941177,281.6806722688825,26.62184873947075,-18.200247887110493,44.82209662658124,44.82209662658124,1586854210644,2,86.885165721318,168.17365780809376
purple,purple,same,#ff00d4,321.641292182124,271.641292182124,310.11764705882354,281.6806722688825,28.43697478994102,-39.96061991324149,11.523645123300469,11.523645123300469,1586854210644,2,146.24832721370257,163.86931984512097
yellow,green,diff,#00ff0d,126.744120690567,76.7441206905667,123.05882352941175,121.86554621849697,1.1932773109147803,-4.878574472070028,3.6852971611552476,3.6852971611552476,1586854210644,2,158.02611995351882,34.96729642410706
red,yellow,diff,#ffb700,49.1295142400117,359.129514240012,43.05882352941177,57.91596638651193,14.857142857100165,8.786452146500231,-6.0706907105999335,6.0706907105999335,1586854210644,2,329.37924216871977,73.679581360692
yellow,green,diff,#d4ff00,125.825192841153,75.8251928411532,70.11764705882352,121.86554621849697,51.74789915967345,-3.959646622656024,55.707545782329476,55.707545782329476,1586854210644,2,115.24282824824677,45.125181189423245
yellow,green,diff,#bfff00,122.075895202112,72.0758952021117,75.05882352941177,121.86554621849697,46.806722689085206,-0.2103489836150203,47.017071672700226,47.017071672700226,1586854210644,2,213.451981608079,138.39315807866723
blue,blue,same,#00ddff,175.877322436076,225.877322436076,188,229.89915966385712,41.89915966385712,54.021837227781106,12.122677563923986,12.122677563923986,1586860881490,2,177.59380653167833,10.406193468321675
purple,red,diff,#d400ff,285.65680638806,335.65680638806,289.88235294117646,281.6806722688825,8.201680672293946,-3.976134119177459,-4.225546553116487,4.225546553116487,1586860881490,2,61.8865921598785,132.00423921870203
green,blue,diff,#00ff73,136.06428215386,186.06428215386,147.05882352941177,121.86554621849697,25.193277310914794,-14.198735935363032,-10.994541375551762,10.994541375551762,1586860881490,2,207.80074538905643,60.74192185964466
blue,blue,same,#00ffc4,188.390438752507,238.390438752507,166.1176470588235,229.89915966385712,63.78151260503361,41.50872091135011,-22.2727916936835,22.2727916936835,1586860881490,2,39.90521398678416,126.21243307203935
